studyno,version,doi,country,c_sample,c_alphan,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,TN_v34,v35,TN_v36,v37,TN_v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,SEX,BIRTH,AGE,EDUCYRS,TN_DEGR,DEGREE,WORK,WRKHRS,EMPREL,WRKSUP,NSUP,TYPORG1,TYPORG2,ISCO08,MAINSTAT,PARTLIV,SPWORK,SPWRKHRS,SPEMPREL,SPWRKSUP,SPISCO08,SPMAINST,UNION,TN_RELIG,RELIGGRP,ATTEND,ATTD_EXT,TOPBOT,VOTE_LE,TN_PRTY,PARTY_LR,TN_ETHN1,TN_ETHN2,HOMPOP,HHADULT,HHCHILDR,HHTODD,TN_RINC,TN_INC,MARITAL,F_BORN,M_BORN,URBRURAL,TN_REG,CASEID,SUBSCASE,DATEYR,DATEMO,DATEDY,WEIGHT,MODE,PARTIALS
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,4.0,4.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003.0,15.0,9.0,4.0,4.0,9.0,99.0,9.0,9.0,9999.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,990.0,99.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,999999.0,6.0,788.0,788.0,4.0,63.0,2018007880000302.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,4.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,8.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1988.0,30.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,3.0,0.0,0.0,0.0,0.0,99.0,3.0,990.0,99.0,0.0,0.0,10.0,1.0,97.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,788.0,788.0,4.0,63.0,2018007880000303.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,10.0,1.0,11.0,9.0,1.0,2.0,4.0,5.0,2.0,8.0,5.0,5.0,5.0,5.0,5.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1971.0,47.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,990.0,99.0,0.0,0.0,1.0,1.0,97.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,788.0,788.0,4.0,63.0,2018007880000304.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,5.0,8.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,3.0,11.0,3.0,1.0,1.0,4.0,6.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1988.0,30.0,13.0,4.0,4.0,1.0,8.0,1.0,1.0,12.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,990.0,99.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,999996.0,99999.0,1.0,788.0,788.0,4.0,63.0,2018007880000305.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,3.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1988.0,30.0,15.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,990.0,99.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,10.0,8.0,2.0,0.0,0.0,0.0,6.0,788.0,788.0,4.0,63.0,2018007880000306.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1984.0,34.0,19.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,990.0,99.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,788.0,788.0,4.0,63.0,2018007880000307.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,3.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,10.0,98.0,1.0,11.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,5.0,5.0,5.0,1.0,5.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1963.0,55.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,990.0,99.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,788.0,788.0,4.0,63.0,2018007880000308.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1958.0,60.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,990.0,99.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,1.0,788.0,788.0,4.0,63.0,2018007880000309.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,10.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,8.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997.0,21.0,14.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,990.0,99.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,788.0,788.0,1.0,64.0,2018007880000310.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,1.0,11.0,8.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1977.0,41.0,6.0,3.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,990.0,99.0,0.0,0.0,5.0,1.0,99.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,300.0,999999.0,1.0,788.0,788.0,1.0,64.0,2018007880000311.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,3.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,8.0,1.0,8.0,8.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1976.0,42.0,7.0,4.0,4.0,9.0,99.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,9.0,0.0,1.0,3.0,990.0,99.0,0.0,0.0,98.0,1.0,10.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,9999.0,99999.0,1.0,788.0,788.0,1.0,64.0,2018007880000312.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,5.0,1.0,4.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997.0,21.0,10.0,4.0,4.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,2.0,0.0,1.0,3.0,990.0,99.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,340.0,99998.0,6.0,788.0,788.0,1.0,64.0,2018007880000313.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,6.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,1.0,1.0,4.0,1.0,8.0,2.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997.0,21.0,16.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,990.0,99.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,788.0,788.0,1.0,64.0,2018007880000314.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,1.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,10.0,98.0,11.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,8.0,5.0,5.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1992.0,26.0,19.0,5.0,5.0,9.0,99.0,9.0,9.0,9999.0,0.0,0.0,0.0,7.0,2.0,9.0,99.0,9.0,9.0,0.0,99.0,3.0,990.0,99.0,0.0,0.0,8.0,1.0,97.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,788.0,788.0,1.0,64.0,2018007880000315.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,3.0,2.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,8.0,8.0,6.0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,3.0,1.0,4.0,5.0,2.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,98.0,98.0,98.0,11.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,8.0,4.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1957.0,61.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,99.0,9.0,9.0,0.0,6.0,3.0,990.0,99.0,0.0,0.0,5.0,1.0,99.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,999999.0,5.0,999.0,999.0,1.0,64.0,2018007880000316.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,10.0,9.0,98.0,11.0,7.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1967.0,51.0,18.0,5.0,5.0,1.0,24.0,1.0,1.0,33.0,0.0,1.0,0.0,1.0,1.0,9.0,98.0,9.0,9.0,0.0,7.0,1.0,990.0,99.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1500.0,99999.0,1.0,788.0,788.0,1.0,64.0,2018007880000317.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,8.0,2.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,8.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,98.0,1.0,1.0,1.0,2.0,1.0,3.0,8.0,8.0,8.0,5.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1992.0,26.0,16.0,5.0,5.0,9.0,99.0,9.0,9.0,9999.0,0.0,0.0,0.0,7.0,1.0,9.0,98.0,9.0,9.0,0.0,99.0,3.0,990.0,99.0,0.0,0.0,8.0,1.0,97.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,788.0,788.0,1.0,64.0,2018007880000318.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,10.0,1.0,11.0,1.0,1.0,2.0,1.0,5.0,2.0,8.0,8.0,5.0,1.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1968.0,50.0,3.0,6.0,0.0,9.0,99.0,9.0,9.0,9999.0,0.0,0.0,0.0,7.0,1.0,1.0,8.0,2.0,0.0,0.0,1.0,3.0,990.0,99.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,999997.0,999997.0,1.0,788.0,788.0,1.0,64.0,2018007880000319.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,8.0,2.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,10.0,10.0,1.0,11.0,7.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,5.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1948.0,70.0,6.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,9.0,99.0,4.0,2.0,0.0,7.0,3.0,990.0,99.0,0.0,0.0,5.0,1.0,97.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,999999.0,999999.0,1.0,788.0,788.0,4.0,65.0,2018007880000320.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,5.0,8.0,8.0,8.0,8.0,1.0,8.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1978.0,40.0,10.0,4.0,4.0,1.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,9.0,98.0,9.0,9.0,0.0,7.0,3.0,990.0,99.0,0.0,0.0,99.0,1.0,10.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,9999.0,99999.0,1.0,788.0,788.0,4.0,65.0,2018007880000321.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,8.0,8.0,5.0,8.0,4.0,8.0,8.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,99.0,1.0,99.0,1.0,99.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1990.0,28.0,10.0,4.0,4.0,1.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,9.0,98.0,9.0,9.0,0.0,7.0,3.0,990.0,99.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,600.0,999998.0,1.0,788.0,788.0,4.0,65.0,2018007880000322.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,8.0,1.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,9.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1990.0,28.0,10.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,990.0,99.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,788.0,788.0,4.0,65.0,2018007880000323.0,9.0,2018.0,99.0,99.0,,99.0,1.0
7629.0,1.0.0 (2020-10-09),doi:10.4232/1.13516,788.0,788.0,TN,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,99.0,1.0,99.0,1.0,99.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,4.0,5.0,2.0,3.0,2.0,5.0,5.0,1.0,5.0,8.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1933.0,85.0,0.0,99.0,9.0,9.0,99.0,9.0,9.0,9999.0,0.0,0.0,0.0,99.0,1.0,9.0,99.0,9.0,9.0,0.0,7.0,3.0,990.0,99.0,0.0,0.0,8.0,1.0,99.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,788.0,788.0,4.0,65.0,2018007880000324.0,9.0,2018.0,99.0,99.0,,99.0,1.0
